companyid,locationid,state,patientid,procedure_code,production,description,week_start_date,year
V847311,1-Jan,NJ,466,776,131.59,IDEXX URINE CULTURE AND SUSCEPTIBILI,2018-02-19,2018
V847311,1-Jan,NJ,205,IL31829,134.0,IDEXX 4DX + FECAL - COMPREHENSIVE,2018-04-30,2018
V847311,1-Jan,NJ,385,IL5013,56.0,IDEXX FECAL DX OVA AND ANTIGEN,2018-05-14,2018
V847311,1-Jan,NJ,633,IL5013,61.0,IDEXX FECAL DX OVA AND ANTIGEN,2018-06-18,2018
V847311,1-Jan,NJ,920,910,69.04,URINALYSIS ~ IDEXX,2018-08-20,2018
V847311,1-Jan,NJ,373,75PCMET,257.0,PCMET IDEXX TOTAL BODY HEALTH (75),2018-10-29,2018
V847311,1-Jan,NJ,379,48019999,276.0,FELINE PLUS (IDEXX),2018-11-12,2018
V847311,1-Jan,NJ,785,T4,50.5,IDEXX T4,2019-01-07,2019
V847311,1-Jan,NJ,392,IL5199,46.48,IDEXX FECAL DX ANTIGEN,2019-04-01,2019
V847311,1-Jan,NJ,187,IDX105,54.81,IDEXX CBC,2019-05-06,2019
V847311,1-Jan,NJ,380,IL5010,50.49,IDEXX OVA AND PARASITES 3 OR MORE,2019-06-17,2019
V847311,1-Jan,NJ,844,3231,59.96,FECAL O&P PRIMATE - IDEXX #320389,2019-07-01,2019
V847311,1-Jan,NJ,540,IL8041,120.72,IDEXX T4 FOLLOW-UP,2019-07-29,2019
V847311,1-Jan,NJ,973,6240,162.0,SA IDEXX B12(2013),2019-09-23,2019
V847311,1-Jan,NJ,256,6240,153.0,SA IDEXX B12(2013),2019-09-30,2019
V847311,1-Jan,NJ,715,13867,71.0,IDEXX PHENOBARBITAL (1000),2019-10-21,2019
V847311,1-Jan,NJ,251,IL75B,166.0,IDEXX TOTAL HEALTH PLUS BASIC**,2019-12-23,2019
V847311,1-Jan,NJ,552,IL3808,172.05,IDEXX COMP DIARRHEA PROFILE K9,2020-01-20,2020
V847311,1-Jan,NJ,196,27007,172.0,SENIOR PROFILE - IDEXX,2020-02-03,2020
V847311,1-Jan,NJ,241,ID75,335.6,TOTAL HEALTH PLUS PROFILE (T4 IDEXX LAB,2020-03-23,2020
V847311,1-Jan,NJ,911,759999,194.0,IDEXX CHEM 27CBCTT4(TOTAL HEALTH PLUS),2020-04-20,2020
V847311,1-Jan,NJ,869,IL5199,49.48,IDEXX FECAL DX ANTIGEN,2020-04-27,2020
V847311,1-Jan,NJ,120,IL3808,163.05,IDEXX COMP DIARRHEA PROFILE K9,2020-05-18,2020
V847311,1-Jan,NJ,413,910,69.8,IDEXX URINALYSIS,2020-08-10,2020
V847311,1-Jan,NJ,327,IL31829,126.0,IDEXX 4DX + FECAL - COMPREHENSIVE,2020-09-28,2020
V847311,1-Jan,NJ,616,4DX,60.0,IDEXX SNAP 4DX PLUS HEARTWORM TEST,2020-09-28,2020
V847311,1-Jan,NJ,167,FDX,50.0,FECAL DX (IDEXX),2021-01-11,2021
V847311,1-Jan,NJ,110,IDX2,215.83,IDEXX COMP PANEL WSDMA (IN HOUSE),2021-01-18,2021
V847311,1-Jan,NJ,470,75PCMET,249.0,PCMET IDEXX TOTAL BODY HEALTH (75),2021-03-08,2021
V847311,1-Jan,NJ,954,AC100,97.9,IDEXX 4DX  W REFLEX,2021-03-29,2021
V847311,1-Jan,NJ,606,PREAXBW,110.6,IDEXX PABW,2021-05-03,2021
V847311,1-Jan,NJ,305,24639,68.0,IDEXX FECAL O&P W GIARDIA,2021-05-17,2021
V847311,1-Jan,NJ,137,IDEXX5013L,42.75,IDEXX - FECAL DX - TO LAB,2021-05-31,2021
V847311,1-Jan,NJ,912,HF248,190.0,ZRADIOLOGY CONSULT (IDEXX) HF,2021-07-12,2021
V847311,1-Jan,NJ,350,IDX10,67.89,IDEXX FELV + FIV TEST (IN HOUSE),2021-07-26,2021
V847311,1-Jan,NJ,901,FAAP,160.87,FELINE ADULT ANNUAL LAB PROFILE - IDEXX,2021-08-02,2021
V847311,1-Jan,NJ,467,IL22159,85.0,IDEXX PRE-OP PANEL/ADULT PANEL,2021-08-30,2021
V847311,1-Jan,NJ,645,10132,42.0,FRUCTOSAMINE (IDEXX IN-HOUSE),2021-09-27,2021
V847311,1-Jan,NJ,604,IL5199,49.48,IDEXX FECAL DX ANTIGEN,2021-09-27,2021
V847311,1-Jan,NJ,858,IDEXX5013L,47.75,IDEXX - FECAL DX - TO LAB,2021-11-08,2021
V847311,1-Jan,NJ,758,IL24483,261.0,IDEXX SENIOR PROFILE W/FECAL DX & 4DX,2021-11-22,2021
V847311,1-Jan,NJ,568,64275,67.8,FECAL O&P DX PP IDEXX #5013,2022-01-31,2022
V847311,1-Jan,NJ,261,4DX,60.0,IDEXX SNAP 4DX PLUS HEARTWORM TEST,2022-02-07,2022
V847311,1-Jan,NJ,865,AC100,98.9,IDEXX 4DX  W REFLEX,2022-02-14,2022
V847311,1-Jan,NJ,646,31803,134.0,FECAL DX/LAB 4DX PLUS IDEXX 31803,2022-03-28,2022
V847311,1-Jan,NJ,964,3231,52.96,FECAL O&P PRIMATE - IDEXX #320381,2022-07-25,2022
V847311,1-Jan,NJ,649,I910,79.0,IDEXX URINALYSIS,2022-08-08,2022
V847311,1-Jan,NJ,668,FECALDX,80.8,IDEXX: FECAL DX W GIARDIA - WELLNESS,2022-08-08,2022
V847311,1-Jan,NJ,250,FDX,49.0,FECAL DX (IDEXX),2022-09-26,2022
V847311,1-Jan,NJ,337,FECAL,70.0,FECAL FLOAT (TO IDEXX LAB),2022-10-10,2022
V847311,1-Jan,NJ,932,IR501,41.0,IDEXX FECAL O&P,2022-10-10,2022
V847311,1-Jan,NJ,216,FDX,53.0,FECAL DX (IDEXX),2022-11-07,2022
V847311,1-Jan,NJ,849,3231,59.96,FECAL O&P PRIMATE - IDEXX #320437,2022-11-21,2022
V847311,1-Jan,NJ,723,64275,62.8,FECAL O&P DX PP IDEXX #5013,2022-11-28,2022
V847311,1-Jan,NJ,624,IL90999,281.0,IDEXX FELINE SENIOR PROFILE -STANDAR,2023-04-24,2023
V847311,1-Jan,NJ,371,42739999,433.7,IDEXX CANINE BLOODWORK PACKAGE,2023-05-15,2023
V847311,1-Jan,NJ,929,MM,127.5,IDEXX MEDICAL MONITORING PROFILE,2023-07-10,2023
V847311,1-Jan,NJ,671,3231,57.96,FECAL O&P PRIMATE - IDEXX #320381,2023-07-17,2023
V847311,1-Jan,NJ,349,1827,109.11,IDEXX TOTAL HEALTH + T4 #759999,2023-07-31,2023
V847311,1-Jan,NJ,537,IRL24639,45.56,IDEXX FECAL DX PROFILE W GIARDIA,2023-09-04,2023
V847311,1-Jan,NJ,317,I910,73.0,IDEXX URINALYSIS,2023-09-25,2023
V847311,1-Jan,NJ,408,910,66.04,URINALYSIS ~ IDEXX,2023-12-11,2023
V851967,1-Jan,CA,983,1773,27.01,IDEXX CBC (PROCYTE) INHOUSE,2017-01-02,2017
V851967,1-Jan,CA,158,IL9461,138.0,IDEXX URINE CORT/CREATINE ADD-ON,2017-01-02,2017
V851967,1-Jan,CA,920,IDX2,207.83,IDEXX COMP PANEL WSDMA (IN HOUSE),2017-01-02,2017
V851967,1-Jan,CA,998,13867,74.0,IDEXX PHENOBARBITAL (1000),2017-01-02,2017
V851967,1-Jan,CA,797,IL5199,50.48,IDEXX FECAL DX ANTIGEN,2017-01-30,2017
V851967,1-Jan,CA,473,HW,59.0,IDEXX - HEARTWORM SNAP,2017-02-20,2017
V851967,1-Jan,CA,257,I7723,45.76,IDEXX HEARTWORM ANTIGEN BY ELISA,2017-02-20,2017
V851967,1-Jan,CA,104,FECAL,73.0,FECAL FLOAT (TO IDEXX LAB),2017-03-06,2017
V851967,1-Jan,CA,959,3231,53.96,FECAL O&P PRIMATE - IDEXX #320438,2017-03-13,2017
V851967,1-Jan,CA,239,6120,73.0,IDEXX - CHEM 10 RECHECK,2017-03-13,2017
V851967,1-Jan,CA,587,4DX,60.0,IDEXX SNAP 4DX PLUS HEARTWORM TEST,2017-03-20,2017
V851967,1-Jan,CA,424,31803,127.0,FECAL DX/LAB 4DX PLUS IDEXX 31803,2017-03-27,2017
V851967,1-Jan,CA,814,64275,63.8,FECAL O&P DX PP IDEXX #5013,2017-04-03,2017
V851967,1-Jan,CA,906,IL5013,63.0,IDEXX FECAL DX OVA AND ANTIGEN,2017-04-03,2017
V851967,1-Jan,CA,989,3231,55.96,FECAL O&P PRIMATE - IDEXX #320438,2017-05-22,2017
V851967,1-Jan,CA,305,ID804,125.0,IDEXX TOTAL T4,2017-05-29,2017
V851967,1-Jan,CA,443,IDX10,73.89,IDEXX FELV + FIV TEST (IN HOUSE),2017-06-05,2017
V851967,1-Jan,CA,198,T4,45.5,IDEXX T4,2017-06-19,2017
V851967,1-Jan,CA,363,IL75B,162.0,IDEXX TOTAL HEALTH PLUS BASIC**,2017-06-26,2017
V851967,1-Jan,CA,716,176140,37.0,IDEXX CATALYST LYTE 4,2017-07-03,2017
V851967,1-Jan,CA,486,3231,55.96,FECAL O&P PRIMATE - IDEXX #320438,2017-07-03,2017
V851967,1-Jan,CA,139,24639,66.0,IDEXX FECAL O&P W GIARDIA,2017-07-03,2017
V851967,1-Jan,CA,566,776,131.59,IDEXX URINE CULTURE AND SUSCEPTIBILI,2017-07-17,2017
V851967,1-Jan,CA,954,1295,80.89,IDEXX URINALYSIS,2017-07-24,2017
V851967,1-Jan,CA,871,6240,158.0,SA IDEXX B12(2013),2017-07-24,2017
V851967,1-Jan,CA,761,FECA,37.0,FECAL PANEL TO IDEXX,2017-07-31,2017
V851967,1-Jan,CA,718,3231,61.96,FECAL O&P PRIMATE - IDEXX #320437,2017-08-14,2017
V851967,1-Jan,CA,203,42739999,464.7,IDEXX CANINE BLOODWORK PACKAGE,2017-09-18,2017
V851967,1-Jan,CA,769,IL9400,111.15,IDEXX URINALYSIS WITH UPC,2017-09-25,2017
V851967,1-Jan,CA,482,3231,55.96,FECAL O&P PRIMATE - IDEXX #320389,2017-09-25,2017
V851967,1-Jan,CA,837,4871999,105.0,IDEXX K9 CHEM10/SDMA/CBC/4DX/IPS,2017-10-09,2017
V851967,1-Jan,CA,218,3231,58.96,FECAL O&P PRIMATE - IDEXX #320438,2017-11-20,2017
V851967,1-Jan,CA,361,IL9400,112.15,IDEXX URINALYSIS WITH UPC,2017-11-27,2017
V851967,1-Jan,CA,784,IL5199,47.48,IDEXX FECAL DX ANTIGEN,2017-12-04,2017
V851967,1-Jan,CA,948,IL7244,52.47,IDEXX LAB 4DX PLUS TEST - CANINE,2017-12-11,2017
V851967,1-Jan,CA,858,ID804,129.0,IDEXX TOTAL T4,2017-12-25,2017
V851967,1-Jan,CA,585,IL45139,176.61,FE SR. WELL TO IDEXX CCC ADD CODE 3869,2018-01-01,2018
V851967,1-Jan,CA,128,AC100,100.9,IDEXX 4DX  W REFLEX,2018-02-12,2018
V851967,1-Jan,CA,313,3231,57.96,FECAL O&P PRIMATE - IDEXX #320438,2018-02-26,2018
V851967,1-Jan,CA,302,4DX,59.0,IDEXX SNAP 4DX PLUS HEARTWORM TEST,2018-03-05,2018
V851967,1-Jan,CA,792,1773,26.01,IDEXX CBC (PROCYTE) INHOUSE,2018-03-19,2018
V851967,1-Jan,CA,450,1295,84.89,IDEXX URINALYSIS,2018-03-19,2018
V851967,1-Jan,CA,205,IL31829,102.92,IDEXX K9 COMP PARASITE SCREEN,2018-03-26,2018
V851967,1-Jan,CA,296,AC100,103.9,IDEXX 4DX  W REFLEX,2018-06-04,2018
V851967,1-Jan,CA,209,4DX,62.0,IDEXX SNAP 4DX PLUS HEARTWORM TEST,2018-07-02,2018
V851967,1-Jan,CA,369,IL9400,110.15,IDEXX URINALYSIS WITH UPC,2018-08-13,2018
V851967,1-Jan,CA,140,910,72.04,URINALYSIS ~ IDEXX,2018-08-13,2018
V851967,1-Jan,CA,743,13867,74.0,IDEXX PHENOBARBITAL (1000),2018-08-20,2018
V851967,1-Jan,CA,478,FDX,47.0,FECAL DX (IDEXX),2018-08-27,2018
V851967,1-Jan,CA,646,1295,82.89,IDEXX URINALYSIS,2018-09-03,2018
V851967,1-Jan,CA,776,42739999,451.7,IDEXX CANINE BLOODWORK PACKAGE,2018-10-29,2018
V851967,1-Jan,CA,964,IDEXX5013L,48.75,IDEXX - FECAL DX - TO LAB,2018-12-03,2018
V851967,1-Jan,CA,438,176140,29.0,IDEXX CATALYST LYTE 4,2019-01-28,2019
V851967,1-Jan,CA,166,SA705,124.9,IDEXX SENIOR CBCCHEMT4 (NEED UA),2019-03-18,2019
V851967,1-Jan,CA,918,FECA,31.0,FECAL PANEL TO IDEXX,2019-03-25,2019
V851967,1-Jan,CA,355,1295,82.89,IDEXX URINALYSIS,2019-06-24,2019
V851967,1-Jan,CA,170,IL3808,169.05,IDEXX COMP DIARRHEA PROFILE K9,2019-08-05,2019
V851967,1-Jan,CA,145,4DX,56.0,IDEXX SNAP 4DX PLUS HEARTWORM TEST,2019-09-30,2019
V851967,1-Jan,CA,181,IR501,45.0,IDEXX FECAL O&P,2019-10-14,2019
V851967,1-Jan,CA,625,IL5199,45.48,IDEXX FECAL DX ANTIGEN,2019-12-16,2019
V851967,1-Jan,CA,529,IL5199,46.48,IDEXX FECAL DX ANTIGEN,2020-02-03,2020
V851967,1-Jan,CA,257,24639,91.57,IDEXX FECAL DX PROFILE W GIARDIA,2020-03-02,2020
V851967,1-Jan,CA,491,3231,54.96,FECAL O&P PRIMATE - IDEXX #320388,2020-04-20,2020
V851967,1-Jan,CA,699,FAAP,154.87,FELINE ADULT ANNUAL LAB PROFILE - IDEXX,2020-06-15,2020
V851967,1-Jan,CA,996,HF248,200.0,ZRADIOLOGY CONSULT (IDEXX) HF,2020-06-22,2020
V851967,1-Jan,CA,520,776,122.59,IDEXX URINE CULTURE AND SUSCEPTIBILI,2020-07-13,2020
V851967,1-Jan,CA,186,IL501,58.0,IDEXX OVA AND PARASITES (FECAL),2020-08-17,2020
V851967,1-Jan,CA,764,75PCMET,241.0,PCMET IDEXX TOTAL BODY HEALTH (75),2020-08-24,2020
V851967,1-Jan,CA,847,48019999,261.0,FELINE PLUS (IDEXX),2020-10-12,2020
V851967,1-Jan,CA,341,IL22159,87.0,IDEXX PRE-OP PANEL/ADULT PANEL,2020-11-09,2020
V851967,1-Jan,CA,983,ID804,126.0,IDEXX TOTAL T4,2021-01-04,2021
V851967,1-Jan,CA,334,IL75B,167.0,IDEXX TOTAL HEALTH PLUS BASIC**,2021-01-11,2021
V851967,1-Jan,CA,984,910,75.8,IDEXX URINALYSIS,2021-04-26,2021
V851967,1-Jan,CA,610,IL5199,45.48,IDEXX FECAL DX ANTIGEN,2021-05-24,2021
V851967,1-Jan,CA,814,SA705,130.9,IDEXX SENIOR CBCCHEMT4 (NEED UA),2021-05-24,2021
V851967,1-Jan,CA,662,ID75,325.6,TOTAL HEALTH PLUS PROFILE (T4 IDEXX LAB,2021-07-05,2021
V851967,1-Jan,CA,486,IL3808,168.05,IDEXX COMP DIARRHEA PROFILE K9,2021-07-19,2021
V851967,1-Jan,CA,824,27007,160.0,SENIOR PROFILE - IDEXX,2021-11-15,2021
V851967,1-Jan,CA,692,490IDX,44.5,IDEXX HEARTWORM SNAP TEST,2022-03-21,2022
V851967,1-Jan,CA,400,1773,32.01,IDEXX CBC (PROCYTE) INHOUSE,2022-03-21,2022
V851967,1-Jan,CA,879,IL24483,279.0,IDEXX SENIOR PROFILE W/FECAL DX & 4DX,2022-03-28,2022
V851967,1-Jan,CA,901,IDX101,94.31,IDEXX CHEM 15,2022-07-11,2022
V851967,1-Jan,CA,717,AC100,100.9,IDEXX 4DX  W REFLEX,2022-07-18,2022
V851967,1-Jan,CA,252,IL22159,87.0,IDEXX PRE-OP PANEL/ADULT PANEL,2022-09-19,2022
V851967,1-Jan,CA,895,FECAL,77.0,FECAL FLOAT (TO IDEXX LAB),2022-10-03,2022
V851967,1-Jan,CA,125,URINE,67.5,URINALYSIS IN HOUSE - IDEXX,2022-12-05,2022
V851967,1-Jan,CA,942,75PCMET,238.0,PCMET IDEXX TOTAL BODY HEALTH (75),2023-01-23,2023
V851967,1-Jan,CA,610,31803,126.0,FECAL DX/LAB 4DX PLUS IDEXX 31803,2023-01-30,2023
V851967,1-Jan,CA,551,FECALDX,82.8,IDEXX: FECAL DX W GIARDIA - WELLNESS,2023-02-06,2023
V851967,1-Jan,CA,510,FDX,46.0,FECAL DX (IDEXX),2023-05-01,2023
V851967,1-Jan,CA,134,4871999,106.0,IDEXX K9 CHEM10/SDMA/CBC/4DX/IPS,2023-05-15,2023
V851967,1-Jan,CA,920,6240,167.0,SA IDEXX B12(2013),2023-05-29,2023
V851967,1-Jan,CA,324,I381099,224.0,XXXA S (CBC/CH25/UA) IDEXX 38109999,2023-07-03,2023
V851967,1-Jan,CA,924,RX7244,64.0,4DX HEARTWORM - IDEXX,2023-07-24,2023
V851967,1-Jan,CA,811,ID75,328.6,TOTAL HEALTH PLUS PROFILE (T4 IDEXX LAB,2023-08-07,2023
V851967,1-Jan,CA,409,GIAFF,78.8,FECAL PANEL FELINE (GIARDIACENT. -IDEXX,2023-09-25,2023
V851967,1-Jan,CA,527,IDEXX5013L,45.75,IDEXX - FECAL DX - TO LAB,2023-10-09,2023
V851967,1-Jan,CA,762,3231,55.96,FECAL O&P PRIMATE - IDEXX #320389,2023-11-06,2023
V851967,1-Jan,CA,997,27007,169.0,SENIOR PROFILE - IDEXX,2023-11-13,2023
V851967,1-Jan,CA,138,FECA,31.0,FECAL PANEL TO IDEXX,2023-12-25,2023
V888834,2-Jan,ON,248,42739999,434.7,IDEXX CANINE BLOODWORK PACKAGE,2017-01-09,2017
V888834,2-Jan,ON,986,42739999,433.7,IDEXX CANINE BLOODWORK PACKAGE,2017-01-16,2017
V888834,2-Jan,ON,864,759999,209.0,IDEXX CHEM 27CBCTT4(TOTAL HEALTH PLUS),2017-01-16,2017
V888834,2-Jan,ON,286,759999,191.0,IDEXX CHEM 27CBCTT4(TOTAL HEALTH PLUS),2017-01-23,2017
V888834,2-Jan,ON,624,RX7244,67.0,4DX HEARTWORM - IDEXX,2017-01-23,2017
V888834,2-Jan,ON,729,PREAXBW,118.6,IDEXX PABW,2017-01-23,2017
V888834,2-Jan,ON,263,759999,194.0,IDEXX CHEM 27CBCTT4(TOTAL HEALTH PLUS),2017-02-06,2017
V888834,2-Jan,ON,648,IL90999,280.0,IDEXX FELINE SENIOR PROFILE -STANDAR,2017-02-06,2017
V888834,2-Jan,ON,978,IL501,62.0,IDEXX OVA AND PARASITES (FECAL),2017-02-13,2017
V888834,2-Jan,ON,316,IL75B,160.0,IDEXX TOTAL HEALTH PLUS BASIC**,2017-02-20,2017
V888834,2-Jan,ON,937,75PCMET,254.0,PCMET IDEXX TOTAL BODY HEALTH (75),2017-02-20,2017
V888834,2-Jan,ON,453,490IDX,41.5,IDEXX HEARTWORM SNAP TEST,2017-02-20,2017
V888834,2-Jan,ON,839,URINE,67.5,URINALYSIS IN HOUSE - IDEXX,2017-02-27,2017
V888834,2-Jan,ON,269,3231,54.96,FECAL O&P PRIMATE - IDEXX #320388,2017-04-24,2017
V888834,2-Jan,ON,468,HF248,195.0,ZRADIOLOGY CONSULT (IDEXX) HF,2017-05-22,2017
V888834,2-Jan,ON,926,490IDX,46.5,IDEXX HEARTWORM SNAP TEST,2017-05-29,2017
V888834,2-Jan,ON,980,IL24483,269.0,IDEXX SENIOR PROFILE W/FECAL DX & 4DX,2017-06-26,2017
V888834,2-Jan,ON,657,SA705,126.9,IDEXX SENIOR CBCCHEMT4 (NEED UA),2017-07-24,2017
V888834,2-Jan,ON,856,3231,56.96,FECAL O&P PRIMATE - IDEXX #320381,2017-11-20,2017
V888834,2-Jan,ON,240,IL9400,103.15,IDEXX URINALYSIS WITH UPC,2017-12-04,2017
V888834,2-Jan,ON,991,FECAL,72.0,FECAL FLOAT (TO IDEXX LAB),2017-12-11,2017
V888834,2-Jan,ON,198,IL24483,265.0,IDEXX SENIOR PROFILE W/FECAL DX & 4DX,2018-02-12,2018
V888834,2-Jan,ON,714,GIAFF,75.8,FECAL PANEL FELINE (GIARDIACENT. -IDEXX,2018-06-11,2018
V888834,2-Jan,ON,563,75PCMET,248.0,PCMET IDEXX TOTAL BODY HEALTH (75),2018-09-03,2018
V888834,2-Jan,ON,795,1827,109.11,IDEXX TOTAL HEALTH + T4 #759999,2018-09-10,2018
V888834,2-Jan,ON,849,13867,78.0,IDEXX PHENOBARBITAL (1000),2018-10-22,2018
V888834,2-Jan,ON,297,759999,201.0,IDEXX CHEM 27CBCTT4(TOTAL HEALTH PLUS),2018-12-03,2018
V888834,2-Jan,ON,841,ID75,329.6,TOTAL HEALTH PLUS PROFILE (T4 IDEXX LAB,2018-12-24,2018
V888834,2-Jan,ON,150,3231,52.96,FECAL O&P PRIMATE - IDEXX #320438,2019-02-25,2019
V888834,2-Jan,ON,855,ID75,308.6,TOTAL HEALTH PLUS PROFILE (T4 IDEXX LAB,2019-03-18,2019
V888834,2-Jan,ON,209,IL8041,116.72,IDEXX T4 FOLLOW-UP,2019-05-27,2019
V888834,2-Jan,ON,689,IL45139,162.61,FE SR. WELL TO IDEXX CCC ADD CODE 3869,2019-07-15,2019
V888834,2-Jan,ON,264,IR501,45.0,IDEXX FECAL O&P,2019-07-22,2019
V888834,2-Jan,ON,637,IL31829,128.0,IDEXX - 4DX + FECAL - COMPREHENSIVE,2019-08-12,2019
V888834,2-Jan,ON,784,910,72.8,IDEXX URINALYSIS,2019-09-23,2019
V888834,2-Jan,ON,166,PREAXBW,114.6,IDEXX PABW,2019-12-16,2019
V888834,2-Jan,ON,623,31803,135.0,FECAL DX/LAB 4DX PLUS IDEXX 31803,2019-12-23,2019
V888834,2-Jan,ON,487,IL5010,52.49,IDEXX OVA AND PARASITES 3 OR MORE,2020-01-20,2020
V888834,2-Jan,ON,330,776,123.59,IDEXX URINE CULTURE AND SUSCEPTIBILI,2020-02-24,2020
V888834,2-Jan,ON,536,48019999,281.0,FELINE PLUS (IDEXX),2020-03-02,2020
V888834,2-Jan,ON,514,1189,135.0,IDEXX CUSTOM PROFILE 212-STANDARD CB,2020-03-02,2020
V888834,2-Jan,ON,952,3231,54.96,FECAL O&P PRIMATE - IDEXX #320438,2020-03-23,2020
V888834,2-Jan,ON,303,HF248,200.0,ZRADIOLOGY CONSULT (IDEXX) HF,2020-06-01,2020
V888834,2-Jan,ON,589,3231,53.96,FECAL O&P PRIMATE - IDEXX #320438,2020-08-03,2020
V888834,2-Jan,ON,135,ID804,130.0,IDEXX TOTAL T4,2020-08-17,2020
V888834,2-Jan,ON,983,IL7244,52.47,IDEXX LAB 4DX PLUS TEST - CANINE,2020-08-24,2020
V888834,2-Jan,ON,990,3231,52.96,FECAL O&P PRIMATE - IDEXX #320388,2020-08-31,2020
V888834,2-Jan,ON,884,IL9101,84.73,IDEXX URINALYSIS ADD-ON,2020-09-07,2020
V888834,2-Jan,ON,783,IL22159,91.0,IDEXX PRE-OP PANEL/ADULT PANEL,2020-09-28,2020
V888834,2-Jan,ON,938,T4,45.5,IDEXX T4,2020-10-05,2020
V888834,2-Jan,ON,801,27013,73.0,CBC - IDEXX,2020-10-05,2020
V888834,2-Jan,ON,445,IR501,40.0,IDEXX FECAL O&P,2020-10-05,2020
V888834,2-Jan,ON,829,IL90999,276.0,IDEXX FELINE SENIOR PROFILE -STANDAR,2020-11-02,2020
V888834,2-Jan,ON,600,27007,170.0,SENIOR PROFILE - IDEXX,2020-12-21,2020
V888834,2-Jan,ON,976,75PCMET,250.0,PCMET IDEXX TOTAL BODY HEALTH (75),2020-12-21,2020
V888834,2-Jan,ON,229,FAAP,166.87,FELINE ADULT ANNUAL LAB PROFILE - IDEXX,2021-04-05,2021
V888834,2-Jan,ON,258,IL32159,182.78,IDEXX YOUNG WELLNESS WITH CANINE CAR,2021-04-12,2021
V888834,2-Jan,ON,597,IDEXX5013L,43.75,IDEXX - FECAL DX - TO LAB,2021-04-26,2021
V888834,2-Jan,ON,792,1189,127.0,IDEXX CUSTOM PROFILE 212-STANDARD CB,2021-04-26,2021
V888834,2-Jan,ON,458,HF248,186.0,ZRADIOLOGY CONSULT (IDEXX) HF,2021-08-02,2021
V888834,2-Jan,ON,384,1295,89.89,IDEXX URINALYSIS,2021-08-23,2021
V888834,2-Jan,ON,586,IL31829,125.0,IDEXX - 4DX + FECAL - COMPREHENSIVE,2021-08-30,2021
V888834,2-Jan,ON,650,3231,57.96,FECAL O&P PRIMATE - IDEXX #320381,2021-09-27,2021
V888834,2-Jan,ON,346,IRL24639,45.56,IDEXX FECAL DX PROFILE W GIARDIA,2021-09-27,2021
V888834,2-Jan,ON,450,27007,170.0,SENIOR PROFILE - IDEXX,2021-11-08,2021
V888834,2-Jan,ON,237,1248,281.9,RADIOGRAPH INTERPRETATION  STAT IDEXX,2021-12-27,2021
V888834,2-Jan,ON,334,3231,61.96,FECAL O&P PRIMATE - IDEXX #320381,2022-01-10,2022
V888834,2-Jan,ON,450,910,71.04,URINALYSIS ~ IDEXX,2022-01-31,2022
V888834,2-Jan,ON,434,IL5010,46.49,IDEXX OVA AND PARASITES 3 OR MORE,2022-02-14,2022
V888834,2-Jan,ON,733,4871999,103.0,IDEXX K9 CHEM10/SDMA/CBC/4DX/IPS,2022-02-14,2022
V888834,2-Jan,ON,386,URINE,70.5,URINALYSIS IN HOUSE - IDEXX,2022-03-07,2022
V888834,2-Jan,ON,224,3231,54.96,FECAL O&P PRIMATE - IDEXX #320381,2022-04-04,2022
V888834,2-Jan,ON,152,SA705,128.9,IDEXX SENIOR CBCCHEMT4 (NEED UA),2022-04-18,2022
V888834,2-Jan,ON,490,3231,58.96,FECAL O&P PRIMATE - IDEXX #320437,2022-04-25,2022
V888834,2-Jan,ON,780,490IDX,46.5,IDEXX HEARTWORM SNAP TEST,2022-05-09,2022
V888834,2-Jan,ON,186,3231,57.96,FECAL O&P PRIMATE - IDEXX #320438,2022-05-23,2022
V888834,2-Jan,ON,993,IDX10,67.89,IDEXX FELV + FIV TEST (IN HOUSE),2022-08-22,2022
V888834,2-Jan,ON,960,4DX,57.0,IDEXX SNAP 4DX PLUS HEARTWORM TEST,2023-01-16,2023
V888834,2-Jan,ON,187,IL32159,184.78,IDEXX YOUNG WELLNESS WITH CANINE CAR,2023-01-30,2023
V888834,2-Jan,ON,521,1248,292.9,RADIOGRAPH INTERPRETATION  STAT IDEXX,2023-03-20,2023
V888834,2-Jan,ON,735,URINE,64.5,URINALYSIS IN HOUSE - IDEXX,2023-04-03,2023
V888834,2-Jan,ON,518,3231,52.96,FECAL O&P PRIMATE - IDEXX #320388,2023-04-17,2023
V888834,2-Jan,ON,571,HW,55.0,IDEXX - HEARTWORM SNAP,2023-04-24,2023
V888834,2-Jan,ON,521,URINE,68.5,URINALYSIS IN HOUSE - IDEXX,2023-04-24,2023
V888834,2-Jan,ON,385,IL9400,112.15,IDEXX URINALYSIS WITH UPC,2023-07-31,2023
V888834,2-Jan,ON,371,IDEXX5013L,49.75,IDEXX - FECAL DX - TO LAB,2023-07-31,2023
V888834,2-Jan,ON,132,GIAFF,75.8,FECAL PANEL FELINE (GIARDIACENT. -IDEXX,2023-09-18,2023
V888834,2-Jan,ON,995,HW,55.0,IDEXX - HEARTWORM SNAP,2023-11-06,2023
V888834,2-Jan,ON,130,IL9461,137.0,IDEXX URINE CORT/CREATINE ADD-ON,2023-12-04,2023
V888834,1-Jan,GA,253,IL9400,111.15,IDEXX URINALYSIS WITH UPC,2017-01-02,2017
V888834,1-Jan,GA,725,IL75B,171.0,IDEXX TOTAL HEALTH PLUS BASIC**,2017-01-02,2017
