companyid,locationid,patientid,clientid,breed,species,age
V943399,2-Jan,729,218,POODLE,CANINE,13
V943399,2-Jan,500,443,LABRADOR RETRIEVER,CANINE,23
V943399,2-Jan,741,229,BEAGLE,CANINE,22
V943399,2-Jan,765,469,BERGAMASCO SHEEPDOG,CANINE,23
V943399,2-Jan,832,332,PIT BULL TERRIER,CANINE,18
V943399,2-Jan,563,235,SHORTHAIR  DOMESTIC,FELINE,11
V943399,2-Jan,234,256,QUEENSLAND BLUE HEALER,CANINE,9
V943399,2-Jan,178,336,DOMESTIC SHORTHAIR,FELINE,5
V943399,2-Jan,217,161,DOMESTIC SHORTHAIR,FELINE,3
V943399,2-Jan,611,211,CHESAPEAKE BAY RETRIEVER,CANINE,9
V943399,2-Jan,332,385,YORKIE-POO,CANINE,15
V943399,2-Jan,783,477,DACHSHUND  LONGHAIRED,CANINE,19
V943399,2-Jan,295,415,LABRADOR RETRIEVER,DOG,5
V943399,2-Jan,753,226,DMH DOMESTIC MEDIUM HAIR,FELINE,15
V943399,2-Jan,159,308,LAB,CANINE,22
V943399,2-Jan,570,468,SCHNAUZER  MINIATURE,CANINE,17
V943399,2-Jan,365,331,TABBY,FELINE,21
V943399,2-Jan,642,364,DOMESTIC SHORTHAIR,FELINE,14
V943399,2-Jan,133,485,RETRIEVER LABRADOR,CANINE,17
V943399,2-Jan,786,110,POODLE,CANINE,17
V943399,2-Jan,789,429,SHORTHAIR  DOMESTIC,FELINE,18
V943399,2-Jan,291,348,AFRICAN GRAY,BIRDS,9
V943399,2-Jan,588,202,DACHSHUND MIX,CANINE,5
V943399,2-Jan,461,468,DOMESTIC LONGHAIR,FELINE,19
V943399,2-Jan,549,401,TERRIER YORKSHIRE,CANINE,2
V943399,2-Jan,312,257,DOMESTIC SHORTHAIR,FELINE,6
V943399,2-Jan,480,221,PIT BULL TERRIER,CANINE,23
V943399,2-Jan,229,450,DOMESTIC SHORT HAIR,FELINE,23
V943399,2-Jan,111,426,SHORTHAIR  DOMESTIC,FELINE,12
V943399,2-Jan,922,228, YORKSHIRE TERRIER,CANINE,20
V943399,2-Jan,522,462,SHORTHAIR  DOMESTIC,FELINE,18
V943399,2-Jan,374,258,DOMESTIC SHORTHAIRR,FELINE,6
V943399,2-Jan,730,241,SCHNAUZER  GIANT,CANINE,5
V943399,2-Jan,186,107,AUSTRALIAN SHEPHERD,CANINE,16
V943399,2-Jan,938,308,ENGLISH BULLDOG,CANINE,18
V943399,2-Jan,985,364,DSH,FELINE,6
V943399,2-Jan,898,124,NEWFOUNDLAND MIX,CANINE,22
V943399,2-Jan,493,336,DOMESTIC MEDIUM HAIR,FELINE,1
V943399,2-Jan,877,361,SHEPHERD  GERMAN,CANINE,21
V943399,2-Jan,135,332,VIZSLA,CANINE,6
V943399,2-Jan,902,258,GOLDENDOODLE,CANINE,9
V943399,2-Jan,132,225,DOMESTIC SHORTHAIR,FELINE,10
V943399,2-Jan,371,499,SHORTHAIR  DOMESTIC,FELINE,14
V943399,2-Jan,284,438,SHIH TZU,CANINE,9
V943399,2-Jan,338,208,POMERANIAN,CANINE,18
V943399,2-Jan,124,476,DOMESTIC SHORTHAIR,FELINE,21
V943399,2-Jan,577,123,COCKER SPANIEL,CANINE,21
V943399,2-Jan,116,443,DOMESTIC LONGHAIR,FELINE,12
V943399,2-Jan,536,264,PITBULL MIX,CANINE,4
V943399,2-Jan,821,244,DALMATIAN,CANINE,3
V943399,2-Jan,506,205,DACHSHUND,CANINE,10
V943399,2-Jan,728,490,SIAMESE,CAT,7
V943399,2-Jan,849,140,DSH,FELINE,21
V943399,2-Jan,379,481,BORDER COLLIE MIX,CANINE,8
V943399,2-Jan,807,423,MIXED,CANINE,12
V943399,2-Jan,142,439,BEAGLE,CANINE,24
V943399,2-Jan,837,290,AMERICAN BULL TERRIER,CANINE,7
V943399,2-Jan,950,169,OTHER BREED,OTHER SMALL,23
V943399,2-Jan,108,390,SHORTHAIR  DOMESTIC,FELINE,14
V943399,2-Jan,770,236,CHOW CHOW,CANINE,8
V943399,2-Jan,118,390,TERRIER MIX,CANINE,24
V943399,2-Jan,687,287,MINIATURE PINSCHER,CANINE,17
V943399,2-Jan,401,300,DOMESTIC SHORTHAIR,FELINE,19
V943399,2-Jan,475,481,CHIHUAHUA,CANINE,17
V943399,2-Jan,509,478,DOMESTIC SHORTHAIR,FELINE,5
V943399,2-Jan,499,246,RETRIEVER  GOLDEN MIX,CANINE,15
V943399,2-Jan,943,396,PITBULL MIX,CANINE,14
V943399,2-Jan,386,326,BOXER,CANINE,15
V943399,2-Jan,713,235,PITBULL,CANINE,5
V943399,2-Jan,490,381,CHIHUAHUA,CANINE,18
V943399,2-Jan,497,408,DALMATION,CANINE,22
V943399,2-Jan,785,215,AUSTRALIAN SHEPHERD,CANINE,12
V943399,2-Jan,523,120,AMERICAN BULL TERRIER,DOG,18
V943399,2-Jan,470,481,ANGORA  RABBIT,RABBIT,14
V943399,2-Jan,319,409,DOMESTIC SHORTHAIR,CAT,21
V943399,2-Jan,408,302,POODLESTANDARD,DOG,3
V943399,2-Jan,769,264,PEKINGESE,CANINE,21
V943399,2-Jan,128,231,SCOTTISH DEERHOUND,CANINE,24
V943399,2-Jan,892,398,BEAGLE,CANINE,13
V943399,2-Jan,307,182,PINSCHER MINIATURE,CANINE,14
V943399,2-Jan,895,285,SIAMESE,FELINE,5
V943399,2-Jan,248,229,HAVANESE,CANINE,15
V943399,2-Jan,363,299,YORKSHIRE TERRIER,CANINE,9
V943399,2-Jan,984,345,BOXER,CANINE,17
V943399,2-Jan,646,386,BEAGLE,CANINE,11
V943399,2-Jan,540,379,CHI,DOG,18
V943399,2-Jan,643,207,SHORTHAIR  DOMESTIC,FELINE,16
V943399,2-Jan,748,133,PERSIAN,FELINE,15
V943399,2-Jan,394,393,SHIH TZU,CANINE,13
V943399,2-Jan,871,262,SHIH TZU,CANINE,24
V943399,2-Jan,388,196,CATAHOULA,CANINE,5
V943399,2-Jan,966,377,SIBERIAN HUSKY,CANINE,6
V943399,2-Jan,333,299,DOMESTIC MEDIUM HAIR,FELINE,12
V943399,2-Jan,188,458,TOY POODLE,CANINE,12
V943399,2-Jan,702,168,TERRIER  BOSTON,CANINE,5
V943399,2-Jan,508,224,RETRIEVER  LABRADOR,CANINE,19
V943399,2-Jan,173,249,DOMESTIC SHORTHAIR,FELINE,8
V943399,2-Jan,956,175,MIXED (BREED),CANINE,13
V943399,2-Jan,746,410,BORDER COLLIE,CANINE,13
V943399,2-Jan,397,188,DOMESTIC MEDIUMHAIR,FELINE,9
V943399,2-Jan,514,456,AUSTRALIAN SHEPHERD,CANINE,9
V943399,2-Jan,647,462,PITBULL,CANINE,10
V943399,2-Jan,945,401,HOUND MIX,CANINE,10
V943399,2-Jan,957,157,DOMESTIC SHORTHAIR,FELINE,15
V943399,2-Jan,679,152,MIXED,CANINE,22
V943399,2-Jan,349,257,RETRIEVER GOLD.  MIX,CANINE,16
V943399,2-Jan,122,302,GERMAN SHEPHERD MIX,CANINE,7
V943399,2-Jan,437,399,TERRIER  PARSON RUSSELL,CANINE,12
V943399,2-Jan,578,492,BULLDOG ENGLISH,DOG,9
V943399,2-Jan,868,497,MORGAN,EQUINE,20
V943399,2-Jan,855,288,DOMESTIC MEDIUM HAIR,FELINE,12
V943399,2-Jan,962,148,HUSKY MIX,CANINE,13
V943399,2-Jan,901,167,ROTTWEILER MIX,CANINE,11
V943399,2-Jan,344,216,BULLDOG  FRENCH,CANINE,6
V943399,2-Jan,987,199,PITBULL MIX,CANINE,15
V943399,2-Jan,904,232,PIT BULL,CANINE,4
V943399,2-Jan,136,191,DOMESTIC SHORT HAIR,FELINE,16
V943399,2-Jan,819,142,GOLDENDOODLE,CANINE,9
V943399,2-Jan,624,454,LEONBERGER,CANINE,2
V943399,2-Jan,294,184,MIXED,CANINE,22
V943399,2-Jan,420,290,DOMESTIC SHORTHAIR,FELINE,7
V943399,2-Jan,444,318,MIXED,FELINE,22
V943399,2-Jan,158,436,PINSCHER  MINIATURE,CANINE,14
V943399,2-Jan,402,281,POODLE (STANDARD),CANINE,12
V943399,2-Jan,219,230,SHI TZU MX,CANINE,16
V943399,2-Jan,696,344,TABBY,FELINE,10
V943399,2-Jan,861,294,BOXER,CANINE,8
V943399,2-Jan,486,201,BULLDOG MIX,CANINE,11
V943399,2-Jan,125,290,TERRIER/BOSTON,CANINE,20
V943399,2-Jan,663,389,MIXED,CANINE,14
V943399,2-Jan,967,321,MIXED,CANINE,14
V943399,2-Jan,864,408,LABRADOR RETRIEVER MIX,CANINE,19
V943399,2-Jan,467,197,DOMESTIC SHORTHAIR,FELINE,16
V943399,2-Jan,530,380,DOMESTIC SHORT HAIR,FELINE,21
V943399,2-Jan,561,455,SHEPHERD GERMAN,CANINE,16
V943399,2-Jan,923,466,SHORTHAIR  DOMESTIC,FELINE,24
V943399,2-Jan,792,142,COTON DE TULEAR,CANINE,3
V943399,2-Jan,686,351,SHIH TZU,CANINE,21
V943399,2-Jan,524,466,UNKNOWN,FELINE,8
V943399,2-Jan,256,499,BOA CONSTRICTOR,REPTILE,9
V943399,2-Jan,558,389,LABRADOR RETRIEVER,CANINE,24
V943399,2-Jan,198,313,33090,CANINE,20
V943399,2-Jan,723,430,JULIANA,PORCINE,10
V943399,2-Jan,205,398,DOMESTIC LONG HAIR,FELINE,19
V943399,2-Jan,551,366,PIT BULL TERRIER AMERICAN,CANINE,6
V943399,2-Jan,604,270,ITALIAN MASTIFF,CANINE,2
V943399,2-Jan,955,149,HOUND,CANINE,17
V943399,2-Jan,106,414,SCHNAUZER-STANDARD,CANINE,13
V943399,2-Jan,288,129,NON SPECIFIC,EQUINE,23
V943399,2-Jan,595,308,RETRIEVER GOLDEN,DOG,12
V943399,2-Jan,119,429,DOMESTIC MEDIUMHAIR,FELINE,10
V943399,2-Jan,318,483,RETRIEVER GOLDEN,CANINE,17
V943399,2-Jan,997,403,BEAGLE MIX,CANINE,18
V943399,2-Jan,526,361,MINIATURE PINSCHER,CANINE,15
V943399,2-Jan,920,474,MIX,CANINE,23
V943399,2-Jan,121,414,CHIHUAHUA,CANINE,19
V943399,2-Jan,342,233,BORDER COLLIE,CANINE,18
V943399,2-Jan,442,441,OTHER CANINE,CANINE,12
V943399,2-Jan,889,449,RETRIEVER  GOLDEN MIX,CANINE,24
V943399,2-Jan,187,420,DOMESTIC MEDIUM HAIR,FELINE,12
V943399,2-Jan,316,282,PIT BULL TERRIER,CANINE,18
V943399,2-Jan,301,453,OTHER RABBIT,RABBIT,19
V943399,2-Jan,899,369,GOLDEN/DOODLE,CANINE,15
V943399,2-Jan,689,176,MIX,DOG,16
V943399,2-Jan,721,314,SHORTHAIR  DOMESTIC,FELINE,24
V943399,2-Jan,409,330, BULLDOG,CANINE,16
V943399,2-Jan,717,484,DOMESTIC SHORTHAIR,CAT,18
V943399,2-Jan,814,263,SHORTHAIR  DOMESTIC,FELINE,15
V943399,2-Jan,351,326,TERRIER YORKSHIRE,CANINE,16
V943399,2-Jan,324,401,BLUE HEELER,CANINE,7
V943399,2-Jan,798,344,BLUE HEELER MIX,CANINE,20
V943399,2-Jan,555,193,DACHSHUND  SMOOTH,CANINE,21
V943399,2-Jan,180,283,PITBULL MIX,CANINE,9
V943399,2-Jan,727,128,DMH,FELINE,23
V943399,2-Jan,982,141,TERRIER YORKSHIRE,CANINE,11
V943399,2-Jan,404,289,POODLE,CANINE,9
V943399,2-Jan,851,209,ALASKAN MALAMUTE,CANINE,7
V943399,2-Jan,463,495,ITALIAN GREYHOUND,CANINE,14
V943399,2-Jan,790,119,GERMAN SHEPHERD DOG,CANINE,6
V943399,2-Jan,278,202,DOMESTIC SHORT HAIR,FELINE,14
V943399,2-Jan,491,339,KING CHARLES CAVALIER SPANIEL,CANINE,6
V943399,2-Jan,587,408,DOMESTIC SHORTHAIR,FELINE,7
V943399,2-Jan,222,274,POMERANIAN,CANINE,19
V943399,2-Jan,424,275,BULL (TERRIER),CANINE,1
V943399,2-Jan,141,481,GREAT DANE MIX,CANINE,18
V943399,2-Jan,833,330,COLLIE  BORDER,CANINE,9
V943399,2-Jan,620,322,PINSCHER  MINIATURE,CANINE,17
V943399,2-Jan,844,211,RABBIT,EXOTIC,23
V943399,2-Jan,513,361,BEAGLE,CANINE,17
V943399,2-Jan,932,359,CHOW CHOW,CANINE,23
V943399,2-Jan,243,127,DSH,FELINE,17
V943399,2-Jan,458,476,MIXED BREED,DOG,7
V943399,2-Jan,736,153,DOMESTIC SHORTHAIRR,FELINE,5
V943399,2-Jan,185,416,BICHON FRISE,CANINE,15
V943399,2-Jan,918,430,NEWFOUNDLAND,CANINE,17
V943399,2-Jan,777,423,SPHYNX,FELINE,4
V943399,2-Jan,507,390,LABRADOR RETRIEVER,CANINE,7
V943399,2-Jan,456,280,GERMAN SHEPHERD MIX,DOG,13
V943399,2-Jan,939,352,PIT BULL TERRIER,CANINE,8
V943399,2-Jan,983,289,DOMESTIC SHORTHAIR,FELINE,20
V943399,2-Jan,806,199,DSH,FELINE,23
V943399,2-Jan,433,327,POODLE MINIATURE,CANINE,15
V943399,2-Jan,286,284,RETRIEVER  LABRADOR,CANINE,3
V943399,2-Jan,267,232,D S H,FELINE,20
V943399,2-Jan,208,375,GERMAN SHEPHERD,CANINE,6
V943399,2-Jan,803,262,DOMESTIC LONG HAIR,FELINE,4
V943399,2-Jan,598,262,MIXED,CANINE,12
V943399,2-Jan,100,222,AUSTRALIAN CATTLE DOG,DOG,15
V943399,2-Jan,210,163,DMH,FELINE,10
V943399,2-Jan,964,198,DACHSHUND MINIATURE,DOG,15
V943399,2-Jan,539,496,RETRIEVER LABRADOR,CANINE,21
V943399,2-Jan,212,130,AMERICAN SHORTHAIR,FELINE,24
V943399,2-Jan,190,223,LAB,CANINE,14
V943399,2-Jan,546,243,RETRIEVER/LABRADOR,CANINE,20
V943399,2-Jan,313,423,SHIH TZU MIX,CANINE,11
V943399,2-Jan,331,129,LABRADOR,CANINE,15
V943399,2-Jan,246,187,TERRIER MIX,CANINE,2
V943399,2-Jan,845,151,BULLDOG/ENGLISH,CANINE,24
V943399,2-Jan,675,409,LAB RETRIEVER MIX,CANINE,14
V943399,2-Jan,568,497,TERRIER  WEST HIGHLAND WHITE,CANINE,16
V943399,2-Jan,705,338,DOMESTIC SHORTHAIR,FELINE,16
V943399,2-Jan,390,379,DOMESTIC SHORTHAIR,FELINE,19
V943399,2-Jan,259,396,BOXER,CANINE,16
V943399,2-Jan,654,126,RETRIEVER LABRADOR,DOG,24
V943399,2-Jan,428,482,QUEENSLAND BLUE HEALER,CANINE,10
V943399,2-Jan,230,429,DACHSHUND,CANINE,18
V943399,2-Jan,372,109,QUARTER HORSE,EQUINE,6
V943399,2-Jan,780,177,PEMBROKE WELSH CORGI,CANINE,24
V943399,2-Jan,946,463,YORKSHIRE TERRIER,CANINE,15
V943399,2-Jan,752,470,POMERANIAN,CANINE,20
V943399,2-Jan,253,252,COLLIE,CANINE,16
V943399,2-Jan,667,483,ROTTWEILER,CANINE,24
V943399,2-Jan,443,339,TERRIER  MIX,CANINE,13
V943399,2-Jan,879,371,POMERANIAN,CANINE,24
V943399,2-Jan,483,448,CHIHUAHUA,CANINE,12
V943399,2-Jan,576,388,MIXED,CANINE,20
V943399,2-Jan,597,110,DOMESTIC SHORTHAIR,CAT,1
V943399,2-Jan,262,144,PUG,CANINE,14
V943399,2-Jan,449,217,LABRADOR RETRIEVER,CANINE,6
V943399,2-Jan,257,352,SHORTHAIR  DOMESTIC,FELINE,16
V943399,2-Jan,369,228,LABRADOR RETRIEVER,CANINE,18
V943399,2-Jan,756,470,X-BICHON  FRISE,CANINE,23
V943399,2-Jan,370,451,HOLLAND LOP,LAGOMORPH,15
V943399,2-Jan,883,367,MIXED,CANINE,18
V943399,2-Jan,556,279,MINI AUSTRALIAN SHEPHERD,CANINE,16
V943399,2-Jan,416,459,OTHER BREED,OTHER SMALL,10
V943399,2-Jan,481,166,DOMESTIC SHORTHAIR,FELINE,4
V943399,2-Jan,309,155,AM QUARTER HORSE,EQUINE,23
V943399,2-Jan,862,306,SHIH TZU,DOG,14
V943399,2-Jan,445,425,SHIBA INU,CANINE,9
V943399,2-Jan,249,232,ROCKY MTN. SADDLE,EQUINE,10
V943399,2-Jan,847,309,CHINCHILLA,OTHER,18
V943399,2-Jan,616,168,YORKIE,CANINE,12
V943399,2-Jan,512,346,SPOTTED,PORCINE,6
V943399,2-Jan,202,103,DSH DOMESTIC SHORT,FELINE,22
V943399,2-Jan,451,127,MIXED,CANINE,10
V943399,2-Jan,353,131,CHIHUAHUA,CANINE,9
V943399,2-Jan,599,307,RETRIEVER  LABRADOR,CANINE,17
V943399,2-Jan,323,276,DSH,FELINE,22
V943399,2-Jan,413,338,DOMESTIC SHORT HAIR,FELINE,19
V943399,2-Jan,559,360,BEAGLE,CANINE,23
V943399,2-Jan,271,432,AUST SHEPHERD,CANINE,11
V943399,2-Jan,830,303,HOUND  BASSET,CANINE,5
V943399,2-Jan,614,377,PIT BULL MIX,CANINE,13
V943399,2-Jan,241,390,POMERANIAN,CANINE,15
V943399,2-Jan,972,469,SHORTHAIR  DOMESTIC,FELINE,21
V943399,2-Jan,525,219,DOMESTIC SHORTHAIR,FELINE,21
V943399,2-Jan,694,109,INDIAN RINGNECK PARAKEET,BIRD,4
V943399,2-Jan,662,420,CURR,CANINE,23
V943399,2-Jan,179,392,YELLOW-NAPED AMAZON,AVIAN,19
V943399,2-Jan,784,145,DOMESTIC MED. HAIR,FELINE,20
V943399,2-Jan,842,416,GOLDEN RETRIEVER,CANINE,15
V943399,2-Jan,441,163,MIXED,CANINE,10
V943399,2-Jan,148,363,LABRADOR RETRIEVER,CANINE,7
V943399,2-Jan,739,238,MIN. SCHNAUZER,CANINE,9
V943399,2-Jan,439,249,DOMESTIC SHORT HAIR,FELINE,11
V943399,2-Jan,990,335,AKBASH DOG,CANINE,21
V943399,2-Jan,218,226,GERMAN SHEPHERD DOG,CANINE,8
V943399,2-Jan,396,166,POINTER MIX,CANINE,18
V943399,2-Jan,233,158,GREAT PYRENEES,CANINE,18
V943399,2-Jan,258,337,DSH,CAT,6
V943399,2-Jan,827,452,AMAZON,AVIAN,20
V943399,2-Jan,144,361,MIXED,CANINE,10
V943399,2-Jan,969,154,RETRIEVER  GOLDEN,CANINE,17
V943399,2-Jan,608,348,DOMESTIC SHORTHAIR,CAT,1
V943399,2-Jan,908,367,OTHER BREED,OTHER SPECIES,18
V943399,2-Jan,800,357,PUGGLE,CANINE,17
V943399,2-Jan,265,324,POINTER,CANINE,14
V943399,2-Jan,562,162,BASSET HOUND,CANINE,6
V943399,2-Jan,634,223,DOMESTIC LONGHAIR,FELINE,3
V943399,2-Jan,840,240,ARABIAN,EQUINE,9
V943399,2-Jan,221,414,DOMESTIC SHORTHAIR,FELINE,19
V943399,2-Jan,273,132,MIXED,EQUINE,21
V943399,2-Jan,937,247,DOMESTIC MEDIUM HAIR,FELINE,11
V943399,2-Jan,334,435,SHEPHERD GERMAN,CANINE,10
V943399,2-Jan,548,169,MALTESE MIX,CANINE,13
V943399,2-Jan,651,144,DOMESTIC MEDIUM HAIR,CAT,16
V943399,2-Jan,482,459,RETRIEVER LABRADOR,CANINE,16
V943399,2-Jan,227,272,DSH,CAT,12
V943399,2-Jan,656,357,DOMESTIC SHORT HAIR,FELINE,21
V943399,2-Jan,503,308,DACHSHUND  SMOOTH,CANINE,20
V943399,2-Jan,805,468,SHELTIE,CANINE,15
V943399,2-Jan,657,291,PORTUGUESE WATER DOG,CANINE,17
V943399,2-Jan,698,388,YORKSHIRE TERRIER,CANINE,16
V943399,2-Jan,856,429,DOMESTIC SHORT HAIR,FELINE,22
V943399,2-Jan,488,390,A.SHEP,CANINE,5
V943399,2-Jan,368,318,CHIHUAHUA,CANINE,16
V943399,2-Jan,471,223,POODLETOY,CANINE,17
V943399,2-Jan,618,281,RETRIEVER  GOLDEN,CANINE,23
V943399,2-Jan,926,345,DOMESTIC SHORTHAIR,FELINE,9
V943399,2-Jan,959,405,MIXED,CANINE,18
V943399,2-Jan,740,171,SHEPHERD  GERMAN,CANINE,22
V943399,2-Jan,200,343,LABRADOR RETRIEVER,CANINE,24
V943399,2-Jan,782,493,SHI-TZU,CANINE,17
V943399,2-Jan,272,485,CHIHUAHUA MIX,CANINE,21
V943399,2-Jan,321,414,WEST HIGHLAND TER,CANINE,22
V943399,2-Jan,544,366,DOMESTIC SHORTHAIRED,FELINE,3
V943399,2-Jan,685,320,SHORTHAIR DOMESTIC,FELINE,18
V943399,2-Jan,270,192,GERMAN SHEPHERD,CANINE,22
V943399,2-Jan,425,129,LABRADOR RETRIEVER,CANINE,17
V943399,2-Jan,384,145,POODLE,CANINE,3
V943399,2-Jan,423,194,DSH,FELINE,24
V943399,2-Jan,626,180,BOXER,CANINE,19
V943399,2-Jan,693,275,LAB MIX,CANINE,16
V943399,2-Jan,999,382,TERRIER  CAIRN,CANINE,14
V943399,2-Jan,771,189,MINATURE PINSCHER,CANINE,20
V943399,2-Jan,924,425,DOMESTIC MEDIUM HAIR,FELINE,14
V943399,2-Jan,760,287,SHORTHAIR  DOMESTIC,FELINE,21
V943399,2-Jan,207,151,PITBULL MIX,CANINE,22
V943399,2-Jan,538,382,DOMESTIC SHORTHAIR,FELINE,24
V943399,2-Jan,317,280,POODLE,CANINE,8
V943399,2-Jan,554,264,DSH,FELINE,13
V943399,2-Jan,494,395,GREYHOUND  ITALIAN,CANINE,18
V943399,2-Jan,787,325,BOXER,CANINE,10
V943399,2-Jan,573,463,NUBIAN,EQUINE,20
V943399,2-Jan,157,112,HUSKY MIX,CANINE,3
V943399,2-Jan,875,202,GREAT DANE,CANINE,8
V943399,2-Jan,891,117,LABRADOR RETRIEVER,CANINE,8
V943399,2-Jan,355,379,LEOPARD GECKO,LIZARD/REPTILE,8
V943399,2-Jan,850,160,SHEEPDOG  SHETLAND,CANINE,17
V943399,2-Jan,974,357,BOXER,DOG,10
V943399,2-Jan,641,245,DSH,FELINE,14
V943399,2-Jan,747,118,DACHSHUND,CANINE,14
V943399,2-Jan,516,390,OTHER EQUINE,EQUINE,17
V943399,2-Jan,534,300,LAB MIX,CANINE,14
V943399,2-Jan,254,159,DOMESTIC SHORT HAIR,FELINE,23
V943399,2-Jan,427,275,TERRIER  YORKSHIRE,CANINE,5
V943399,2-Jan,996,118,MINIATURE SCHNAUZER,DOG,3
V943399,2-Jan,385,360,DSH,FELINE,24
V943399,2-Jan,585,290,KEESHOND,DOG,16
V943399,2-Jan,633,474,AKBASH DOG,CANINE,12
V943399,2-Jan,343,413,LAB / MIX,CANINE,18
V943399,2-Jan,738,120,DACHSHUNDMINIATURE,CANINE,23
V943399,2-Jan,602,141,SPRINGER SPANIEL MIX,CANINE,24
V943399,2-Jan,192,414,POODLE MIX,CANINE,23
V943399,2-Jan,751,251,RETRIEVER  LABRADOR MIX,CANINE,18
V943399,2-Jan,665,296,BEAGLE,CANINE,9
V943399,2-Jan,244,489,OLD ENGLISH SHEEPDOG,CANINE,17
V943399,2-Jan,636,276,DOMESTIC SHORT HAIR,FELINE,20
V943399,2-Jan,358,283,TERRIER WEST HIGHLAND WHITE,DOG,20
V943399,2-Jan,874,282,LABRADOR RETRIEVER,CANINE,10
V943399,2-Jan,872,132,DOMESTIC SHORTHAIR,CAT,15
V943399,2-Jan,823,130,DSH,FELINE,22
V943399,2-Jan,231,437,DOMESTIC SHORTHAIR,FELINE,23
V943399,2-Jan,574,110,GER. SHEPHERD,DOG,20
V943399,2-Jan,801,188,TERRIER/W.HIGHLAND W,CANINE,15
V943399,2-Jan,708,495,DOMESTIC MEDIUM HAIR,FELINE,12
V943399,2-Jan,285,102,PITBULL,CANINE,18
V943399,2-Jan,639,491, BRUSSELS X,CANINE,18
V943399,2-Jan,140,386,ENGLISH SPRINGER SPANIEL,CANINE,16
V943399,2-Jan,914,189,RAT,RODENT,3
V943399,2-Jan,395,293,YORKSHIRE TERRIER,CANINE,10
V943399,2-Jan,684,405,BEAGLE MIX,CANINE,18
V943399,2-Jan,292,189,GERMAN SHEPHERD,CANINE,23
V943399,2-Jan,836,467,DOMESTIC LONGHAIR,FELINE,17
V943399,2-Jan,688,219,BEAGLE,DOG,22
V943399,2-Jan,391,489,MINIATURE SCHNAUZER,CANINE,17
V943399,2-Jan,834,181,BEAGLE,CANINE,24
V943399,2-Jan,518,171,SPANIEL  CAVALIER KING CHARLES,CANINE,15
V943399,2-Jan,948,429,DOMESTIC SHORTHAIR,FELINE,20
V943399,2-Jan,314,278,GERMAN SHEPHERD MIX,CANINE,14
V943399,2-Jan,181,231,DACHSHUND,CANINE,21
V943399,2-Jan,113,218,RED BONE HOUND MIX,CANINE,12
V943399,2-Jan,216,145,ASIAN WATER MONITOR,LIZARD,14
V943399,2-Jan,137,258,PIT BULL X,CANINE,15
V943399,2-Jan,719,458,SHIH TZU MIX,CANINE,11
V943399,2-Jan,235,358,MALTESE,CANINE,22
V943399,2-Jan,949,469,DOMESTIC SHORTHAIR,FELINE,15
V943399,2-Jan,919,294,QUARTER HORSE,EQUINE,24
V943399,2-Jan,773,462,MINIATURE PINSCHER,CANINE,16
V943399,2-Jan,193,241,RETRIEVER  GOLDEN,CANINE,21
V943399,2-Jan,446,108,OTHER FELINE,FELINE,6
V943399,2-Jan,440,496,LABRADOODLE,CANINE,17
V943399,2-Jan,553,260,MEDIUMHAIR  DOMESTIC,FELINE,22
V943399,2-Jan,171,310,DACHSHUND SHORT HAIR,CANINE,19
V943399,2-Jan,761,106,SHORTHAIR  DOMESTIC,FELINE,6
V943399,2-Jan,921,148,NEWFOUNDLAND,CANINE,8
V943399,2-Jan,502,133,DSH,FELINE,11
V943399,2-Jan,431,210,RHODESIAN RIDGEBACK,CANINE,14
V943399,2-Jan,724,423,DOMESTIC LONGHAIR,FELINE,10
V943399,2-Jan,297,195,MASTIFF,CANINE,13
V943399,2-Jan,362,441,DOMESTIC SHORT HAIR,FELINE,24
V943399,2-Jan,592,452,DOMESTIC LONG HAIR,FELINE,12
V943399,2-Jan,400,321,DOMESTIC LONGHAIR,FELINE,20
V943399,2-Jan,725,260,SHEPHERD GERMAN,CANINE,10
V943399,2-Jan,571,309,RETRIEVER  LABRADOR,CANINE,15
V943399,2-Jan,586,304,WELSH TERRIER,CANINE,6
V943399,2-Jan,940,136, AMERICAN BULLDOG,CANINE,11
V943399,2-Jan,975,314,ALASKAN MALAMUTE/MIX,CANINE,7
V943399,2-Jan,884,205,CHIHUAHUA,CANINE,19
V943399,2-Jan,929,155,YORKSHIRE  MIX,CANINE,7
V943399,2-Jan,476,468,DOMESTIC SHORT HAIR,FELINE,11
V943399,2-Jan,468,399,ROBOROVSKI,HAMSTER,3
V943399,2-Jan,706,299,RETRIEVER  LABRADOR,CANINE,12
V943399,2-Jan,560,456,ROTTWEILER MIX,CANINE,9
V943399,2-Jan,151,454,PONY,EQUINE,23
V943399,2-Jan,381,420,TENNESSEE WALKER,EQUINE,18
V943399,2-Jan,527,359,DOMESTIC MEDIUMHAIR,FELINE,16
V943399,2-Jan,393,391,DOMESTIC MEDIUM HAIR,FELINE,11
V943399,2-Jan,183,117,CHIHUAHUA,CANINE,7
V943399,2-Jan,913,493,LABRADOR RETRIEVER,CANINE,8
V943399,2-Jan,354,242,DACHSHUND MINIATURE,CANINE,19
V943399,2-Jan,594,184,LABORADOR RETRIEVER,DOG,7
V943399,2-Jan,299,430,PINSCHER DOBERMAN,CANINE,24
V943399,2-Jan,676,190,DOMESTIC LONG HAIR,FELINE,21
V960748,2-Jan,660,392,DOMESTIC SHORTHAIR,CAT,7
V960748,2-Jan,984,221,SHIH TZU,CANINE,14
